"","SERIALNO","puma_id","SYNTHETIC_HID","place_id","longitude","latitude","AGEGRP","HRSWRK","IMMSTAT","INCTAX","MODE","OCC","POB","RELIGION","SEX","SYNTHETIC_PID","AGEGRP_marg","fsa","ctHH_tertile","ctHHIncome","ID","quest","regio","s2","s3","q21","ctDensity_","ctedu","edu4","foreignBorn","language","employed","nKIDS","HHincomeIMP","nTrust","nPerception","G_scReach","G_scRange","G_scDiversity","N_scReach","N_scRange","N_scDiversity","gTrust","nLocusControl","nHHTie","nNeighbTie","nBeyondTie","nTie","nAlterFemale","sdAlterEdu","nAlterExercise","nAlterSmoke","nAlterSmokeHH"
"3737",3902,462,"4620700.01-1138",4620700.01,-73.6253567054485,45.70260163781,9,3,2,0,2,1,1,2,1,"4620700.01-1138-2728","AGEGRP-9-Inf",33,2,52.292,1241,2933,6,5,1,2,19.4854114985,0.81505728314239,3,1,0,1,0,3,1,0.200000002980232,93,53,7,68,0,1,1,4,1,2,0,3,0,0,3,1,0
"3738",126489,462,"4620700.01-1140",4620700.01,-73.6337261394481,45.6994138208818,12,0,3,1,9,9,3,3,1,"4620700.01-1140-2732","AGEGRP-9-Inf",76,2,78.913,1155,2729,13,5,1,1,8.22224659318173,0.739024390243902,1,0,0,0,1,3,1,0,93,59,4,0,0,0,0,4,1,0,2,3,2,0.577350258827209,1,0,0
"3739",47244,462,"4620700.01-1141",4620700.01,-73.6322760206652,45.6950134298853,13,0,3,4000,9,9,3,9,1,"4620700.01-1141-2734","AGEGRP-9-Inf",66,1,44.651,351,855,6,3,1,1,17.4903189304352,0.724675324675325,2,1,1,1,2,2,-1,0.200000002980232,77,43,4,0,0,0,0,4,0,0,0,0,0,NA,0,0,0
"3740",32767,462,"4620700.01-1142",4620700.01,-73.6224750420742,45.695670832801,11,7,2,212293,2,1,1,2,2,"4620700.01-1142-2735","AGEGRP-9-Inf",25,0,28.902,1536,3779,6,1,1,2,23.9241432081166,0.746130030959752,3,0,0,1,0,4,1,0.800000011920929,93,59,7,0,0,0,1,4,0,0,1,1,0,NA,1,0,0
"3741",32767,462,"4620700.01-1142",4620700.01,-73.6224750420742,45.695670832801,11,0,2,1000,9,9,1,2,1,"4620700.01-1142-2736","AGEGRP-9-Inf",26,0,28.333,997,2350,6,1,2,2,21.9632560495405,0.618243243243243,2,0,0,1,0,1,-1,-0.600000023841858,0,0,0,0,0,0,1,4,0,0,3,3,3,0.577350258827209,0,2,0
"3742",124318,462,"4620700.01-1143",4620700.01,-73.6262326842591,45.7000422491223,12,0,2,0,9,9,1,2,2,"4620700.01-1143-2737","AGEGRP-9-Inf",39,1,42.979,2689,14011,6,5,1,1,21.7652807126304,0.836036036036036,3,1,1,1,1,5,0,0.200000002980232,93,59,8,0,0,0,0,4,0,0,3,3,0,1,1,0,0
"3743",115531,462,"4620700.01-1144",4620700.01,-73.633459014546,45.6976520051336,9,5,3,14000,6,9,5,2,1,"4620700.01-1144-2738","AGEGRP-9-Inf",73,2,60.4,191,487,13,3,2,1,7.47503415182112,0.606701940035273,1,0,0,1,1,3,1,0.600000023841858,68,0,1,0,0,0,0,4,1,1,1,3,3,0.577350258827209,3,0,0
"3744",81600,462,"4620700.01-1145",4620700.01,-73.622373063667,45.7032355634073,13,0,3,0,9,9,4,9,1,"4620700.01-1145-2741","AGEGRP-9-Inf",129,1,45.851,2260,7711,16,3,2,2,15.8430428044373,0.615,1,0,0,1,2,2,-1,-1,67,33,2,0,0,0,0,4,0,1,1,3,3,NA,0,2,0
"3745",101130,462,"4620700.01-1146",4620700.01,-73.6287904011416,45.7025533636217,10,0,2,1,2,1,1,2,2,"4620700.01-1146-2742","AGEGRP-9-Inf",61,2,57.609,1697,4212,6,3,2,3,15.7849288994343,0.647342995169082,3,0,0,1,0,2,1,0.400000005960464,93,59,6,0,0,0,1,4,0,0,2,2,2,0,2,0,0
"3746",101130,462,"4620700.01-1146",4620700.01,-73.6287904011416,45.7025533636217,11,4,2,0,2,1,1,2,1,"4620700.01-1146-2743","AGEGRP-9-Inf",2,1,40.217,887,2078,6,4,2,4,16.2878284077454,0.48471615720524,2,0,0,0,3,1,-1,0.200000002980232,0,0,0,0,0,0,0,4,0,0,0,0,0,NA,0,0,0
"3747",104210,462,"4620700.01-1148",4620700.01,-73.6237403867296,45.7018398486204,10,9,2,212293,2,1,1,2,2,"4620700.01-1148-2746","AGEGRP-9-Inf",2,1,36.173,1489,3644,6,2,1,1,16.3780947418369,0.437869822485207,2,0,0,1,1,3,-1,-0.600000023841858,93,59,8,67,12,2,0,4,0,0,3,3,1,0,1,0,0
"3748",21240,462,"4620700.01-1149",4620700.01,-73.6340192938836,45.6942470782013,12,1,3,4000,9,9,5,5,2,"4620700.01-1149-2748","AGEGRP-9-Inf",55,1,44.651,2033,5669,6,5,2,4,17.4903189304352,0.724675324675325,3,0,1,1,3,3,2,2,93,59,8,77,10,2,1,4,0,2,1,3,1,0,2,0,0
"3749",21240,462,"4620700.01-1149",4620700.01,-73.6340192938836,45.6942470782013,13,1,3,4000,9,9,5,5,1,"4620700.01-1149-2749","AGEGRP-9-Inf",148,1,50.25,1395,3360,15,2,2,4,12.5020354105861,0.55237242614145,2,0,0,1,1,3,1,-0.200000002980232,55,15,2,0,0,0,0,4,0,0,1,1,0,NA,0,0,0
"3750",79411,462,"4620700.01-1150",4620700.01,-73.624434446635,45.6943534087228,11,5,2,6000,2,1,1,9,2,"4620700.01-1150-2750","AGEGRP-9-Inf",24,1,34.242,808,1884,6,3,1,2,24.0439011279735,0.658064516129032,3,0,0,1,0,2,1,1,93,53,7,93,33,3,0,4,0,2,1,3,2,0,3,1,0
"3751",19609,462,"4620700.01-1151",4620700.01,-73.6239182814146,45.6938409686583,11,4,2,13000,2,1,1,2,2,"4620700.01-1151-2751","AGEGRP-9-Inf",30,0,27.386,1387,3326,6,4,2,2,22.6821851839461,0.633663366336634,1,1,2,0,0,1,1,1,93,53,2,0,0,0,0,4,0,1,0,1,0,NA,1,0,0
"3752",33327,462,"4620700.01-1153",4620700.01,-73.626640197635,45.6961404182127,11,1,3,1,2,1,3,3,1,"4620700.01-1153-2754","AGEGRP-9-Inf",118,1,41.667,469,1087,16,4,2,2,13.378320264712,0.648956356736243,3,1,0,1,1,2,2,0.600000023841858,77,43,8,77,43,3,1,4,0,1,2,3,3,0,2,0,0
"3753",23367,462,"4620700.01-1154",4620700.01,-73.6348697083505,45.6947818705287,11,5,2,7000,2,1,1,2,2,"4620700.01-1154-2755","AGEGRP-9-Inf",26,0,28.333,1354,3230,6,6,2,1,21.9632560495405,0.618243243243243,0,0,0,1,4,2,1,1,67,7,2,0,0,0,0,4,0,1,1,2,0,2.12132024765015,1,1,0
"3754",23367,462,"4620700.01-1154",4620700.01,-73.6348697083505,45.6947818705287,11,5,2,1,2,1,1,2,1,"4620700.01-1154-2756","AGEGRP-9-Inf",108,2,67.419,272,670,16,2,2,1,14.4236241355725,0.596521739130435,2,0,0,1,2,5,1,0,93,53,8,60,0,1,1,4,1,2,0,3,2,0,1,0,0
"3755",63112,462,"4620700.01-1155",4620700.01,-73.6340504672045,45.6976903669438,12,0,2,2000,9,9,1,2,2,"4620700.01-1155-2757","AGEGRP-9-Inf",120,0,33.438,1569,3865,16,1,2,1,18.8276886347465,0.47265625,2,0,0,1,0,2,1,0.800000011920929,68,34,6,68,0,1,1,4,1,0,2,3,2,1,2,1,0
"3756",63112,462,"4620700.01-1155",4620700.01,-73.6340504672045,45.6976903669438,12,0,2,1000,9,9,1,2,1,"4620700.01-1155-2758","AGEGRP-9-Inf",120,0,31.618,2699,14210,16,5,2,4,15.365506902892,0.455958549222798,1,0,0,0,2,1,0,0.400000005960464,0,0,0,0,0,0,0,4,0,0,0,0,0,NA,0,0,0
"3757",122998,462,"4620700.01-1157",4620700.01,-73.6239761946574,45.6997186314048,12,0,2,29000,6,9,1,9,2,"4620700.01-1157-2760","AGEGRP-9-Inf",76,2,67.131,2267,7883,13,2,2,4,15.3815183286401,0.666051660516605,3,0,0,1,2,2,1,0.200000002980232,93,59,5,0,0,0,0,4,0,3,0,3,3,0.577350258827209,3,0,0
"3758",122998,462,"4620700.01-1157",4620700.01,-73.6239761946574,45.6997186314048,11,0,2,7000,6,9,1,9,1,"4620700.01-1157-2761","AGEGRP-9-Inf",99,1,49.545,2665,13449,6,2,2,1,13.5588542754886,0.656370656370656,1,0,0,1,1,3,1,1.20000004768372,77,42,7,77,42,3,0,4,1,1,1,3,2,1.15470051765442,1,0,0
"3759",108927,462,"4620700.01-1158",4620700.01,-73.6225287548341,45.698560604696,13,0,2,1,9,9,1,2,1,"4620700.01-1158-2763","AGEGRP-9-Inf",59,1,34.167,2304,8662,6,5,1,3,19.9163170128991,0.514830508474576,1,1,0,0,4,2,1,1.20000004768372,0,0,0,0,0,0,1,4,0,0,3,3,0,0,1,0,0
"3760",19347,462,"4620700.01-1160",4620700.01,-73.6275775016256,45.7016435605822,11,0,3,0,9,9,3,2,1,"4620700.01-1160-2768","AGEGRP-9-Inf",157,1,44.909,1290,3071,15,5,2,4,15.1079680404825,0.475247524752475,1,0,0,0,3,1,-1,0.200000002980232,40,0,1,0,0,0,0,4,0,0,0,0,0,NA,0,0,0
"3761",10707,462,"4620700.01-1161",4620700.01,-73.6273185368987,45.6967875251977,13,0,2,51000,4,9,1,5,2,"4620700.01-1161-2769","AGEGRP-9-Inf",66,0,25.091,937,2192,6,2,2,1,22.0246169237826,0.630859375,3,1,2,1,2,3,0,0.400000005960464,0,0,0,0,0,0,NA,4,3,0,0,3,1,1.5275251865387,0,0,0
"3762",10707,462,"4620700.01-1161",4620700.01,-73.6273185368987,45.6967875251977,13,0,2,6000,9,9,1,5,1,"4620700.01-1161-2770","AGEGRP-9-Inf",33,2,52.292,324,776,6,3,1,1,19.4854114985,0.81505728314239,3,0,0,1,1,4,2,1.20000004768372,93,59,4,0,0,0,1,4,1,0,2,3,2,0,3,0,0
"3763",89613,462,"4620700.01-1162",4620700.01,-73.6240477606488,45.6961846749483,11,8,2,7000,2,1,1,2,2,"4620700.01-1162-2771","AGEGRP-9-Inf",110,2,79.474,2551,11585,16,5,1,1,7.13914330433767,0.802168021680217,1,0,0,0,1,4,1,0.600000023841858,93,41,6,52,0,1,1,4,1,0,2,3,2,0.577350258827209,3,0,0
"3764",89613,462,"4620700.01-1162",4620700.01,-73.6240477606488,45.6961846749483,11,0,2,0,9,9,1,2,1,"4620700.01-1162-2772","AGEGRP-9-Inf",7,1,42.25,1673,4142,6,1,2,1,19.4413298110228,0.618881118881119,3,0,0,1,0,3,-1,-0.400000005960464,93,58,6,77,42,2,1,4,1,1,1,3,2,0,1,1,0
"3765",57417,462,"4620700.01-1164",4620700.01,-73.6333811602737,45.6989113520795,11,0,2,0,9,9,1,2,2,"4620700.01-1164-2778","AGEGRP-9-Inf",103,2,57.639,1215,2871,15,1,1,1,4.92990645596806,0.498456790123457,2,0,0,1,2,3,2,1.20000004768372,68,28,5,68,16,3,1,4,0,2,1,3,2,0.577350258827209,3,1,0
"3766",97762,462,"4620700.01-1165",4620700.01,-73.6315860085728,45.6993220810175,12,0,2,13000,9,9,1,9,2,"4620700.01-1165-2779","AGEGRP-9-Inf",111,2,53.625,1793,4452,16,5,2,1,4.57035283846296,0.542993630573248,NA,0,0,0,3,3,1,1,67,15,2,0,0,0,0,4,0,0,0,0,0,NA,0,0,0
"3767",97762,462,"4620700.01-1165",4620700.01,-73.6315860085728,45.6993220810175,12,3,3,25000,7,9,2,3,1,"4620700.01-1165-2780","AGEGRP-9-Inf",35,0,18.061,818,1916,6,4,2,1,27.3295238923967,0.8948,3,0,0,0,1,4,1,1,93,59,7,77,43,3,1,4,0,1,2,3,3,1,2,0,0
"3768",82661,462,"4620700.01-1166",4620700.01,-73.6283165545598,45.6941865405197,11,0,2,0,9,9,1,2,1,"4620700.01-1166-2781","AGEGRP-9-Inf",151,1,40.086,421,990,15,1,2,1,16.1097061354642,0.505882352941176,2,1,0,1,2,5,2,1.79999995231628,77,37,5,77,37,4,1,4,0,2,1,3,1,1.15470051765442,1,1,0
"3769",109088,462,"4620700.01-1167",4620700.01,-73.6266566767404,45.7022771757308,10,0,2,0,9,9,1,9,1,"4620700.01-1167-2782","AGEGRP-9-Inf",119,2,70.789,555,1259,16,2,2,1,10.8467286032029,0.734978540772532,3,0,0,1,0,5,2,1.79999995231628,93,53,7,0,0,0,0,4,0,0,3,3,3,0,3,1,0
"3770",36429,462,"4620700.01-1169",4620700.01,-73.626475935068,45.7006282498976,10,0,2,0,9,9,1,2,2,"4620700.01-1169-2784","AGEGRP-9-Inf",30,0,31.912,2679,13804,6,2,1,2,24.7959142513973,0.683794466403162,3,0,0,1,0,3,1,0.400000005960464,68,28,3,0,0,0,1,4,0,2,1,3,0,0.577350258827209,3,1,0
"3771",8276,462,"4620700.01-1170",4620700.01,-73.6319819105163,45.7001212536592,12,0,2,3000,9,9,1,2,2,"4620700.01-1170-2785","AGEGRP-9-Inf",111,2,53.625,1825,4545,16,4,1,1,4.57035283846296,0.542993630573248,1,0,0,1,3,3,1,1.20000004768372,77,25,6,68,16,5,0,4,1,1,1,3,1,0,3,0,0
"3772",8276,462,"4620700.01-1170",4620700.01,-73.6319819105163,45.7001212536592,11,0,2,3000,7,9,1,2,1,"4620700.01-1170-2786","AGEGRP-9-Inf",18,0,30.938,1292,3078,6,1,2,1,18.2648526048653,0.341666666666667,0,1,2,1,2,2,-1,-0.600000023841858,93,53,3,52,0,1,0,4,1,0,0,1,0,NA,0,0,0
"3773",31735,462,"4620700.01-1172",4620700.01,-73.6342920565327,45.6966802696915,10,4,2,17000,2,1,1,2,1,"4620700.01-1172-2790","AGEGRP-9-Inf",128,2,73.462,1610,3964,16,6,1,5,16.2657811652949,0.727272727272727,1,0,0,0,4,2,1,1.20000004768372,68,1,2,0,0,0,0,4,0,0,0,0,0,NA,0,0,0
"3774",31735,462,"4620700.01-1172",4620700.01,-73.6342920565327,45.6966802696915,10,4,2,59000,2,1,1,2,2,"4620700.01-1172-2791","AGEGRP-9-Inf",78,2,67.174,1239,2920,13,3,2,1,13.1309157430472,0.597165991902834,1,0,0,0,2,3,-1,-0.400000005960464,93,26,2,0,0,0,0,4,1,1,1,3,0,0.577350258827209,3,0,0
"3775",126952,462,"4620700.01-1173",4620700.01,-73.6267526016593,45.699598056662,13,0,2,1000,9,9,1,2,1,"4620700.01-1173-2792","AGEGRP-9-Inf",66,0,25.091,1104,2610,6,1,2,1,22.0246169237826,0.630859375,3,1,2,1,1,2,0,0.200000002980232,67,33,4,52,0,1,1,4,1,2,0,3,2,0.577350258827209,0,0,0
"3776",126952,462,"4620700.01-1173",4620700.01,-73.6267526016593,45.699598056662,12,0,2,1000,9,9,1,2,2,"4620700.01-1173-2793","AGEGRP-9-Inf",82,1,47.273,2463,10699,13,4,1,1,13.5251607651509,0.5,0,1,2,0,2,1,2,0.600000023841858,0,0,0,0,0,0,1,4,0,0,0,0,0,NA,0,0,0
"3777",126246,462,"4620700.01-1174",4620700.01,-73.6248589333361,45.701808359379,11,0,2,0,9,9,1,9,1,"4620700.01-1174-2794","AGEGRP-9-Inf",56,0,24,226,568,6,2,2,2,19.3886040256783,0.528125,3,0,0,1,0,3,-1,-0.200000002980232,67,27,3,60,0,1,0,4,0,0,3,3,1,0.577350258827209,2,2,0
"3778",8561,462,"4620700.01-1176",4620700.01,-73.63036514273,45.6920437536456,11,0,2,8000,9,9,1,2,1,"4620700.01-1176-2799","AGEGRP-9-Inf",60,0,29.058,876,2034,6,2,2,1,18.7364346324541,0.60233918128655,3,0,0,1,2,5,1,1.20000004768372,93,59,5,0,0,0,1,4,1,0,2,3,2,0,2,0,0
"3779",55205,462,"4620700.01-1177",4620700.01,-73.625806269618,45.693319731465,9,7,2,4000,2,1,1,2,2,"4620700.01-1177-2801","AGEGRP-9-Inf",16,0,27.877,857,2004,6,2,1,1,19.4614339600607,0.56811301715439,3,1,0,0,3,1,1,0.600000023841858,67,33,4,0,0,0,0,4,1,0,2,3,2,1.15470051765442,3,0,0
"3780",55205,462,"4620700.01-1177",4620700.01,-73.625806269618,45.693319731465,9,0,2,1,9,9,1,2,1,"4620700.01-1177-2802","AGEGRP-9-Inf",7,1,42.25,2413,10068,6,6,2,1,19.4413298110228,0.618881118881119,1,0,0,0,2,2,-2,0,67,33,3,67,27,2,0,4,0,0,3,3,2,0.577350258827209,3,0,0
"3781",104402,462,"4620700.01-1179",4620700.01,-73.630196857172,45.691276827537,9,4,2,14000,2,1,1,2,1,"4620700.01-1179-2808","AGEGRP-9-Inf",114,2,56.111,938,2192,16,3,1,1,6.28109866443396,0.59330985915493,3,0,0,1,3,5,1,0.600000023841858,93,53,3,0,0,0,1,4,1,0,2,3,3,1.5275251865387,0,0,0
"3782",88759,462,"4620700.01-1180",4620700.01,-73.6229812617122,45.7000010115578,11,0,3,0,9,9,4,1,2,"4620700.01-1180-2810","AGEGRP-9-Inf",117,2,73.4,220,553,16,3,1,1,11.4876046439108,0.763593380614657,3,0,0,1,1,5,-1,0.600000023841858,93,53,7,93,0,1,0,4,0,0,3,3,1,0.577350258827209,2,1,0
"3783",88759,462,"4620700.01-1180",4620700.01,-73.6229812617122,45.7000010115578,10,5,3,0,2,1,4,2,1,"4620700.01-1180-2811","AGEGRP-9-Inf",35,0,18.061,848,1983,6,4,1,2,27.3295238923967,0.8948,1,1,2,1,0,2,-2,-0.5,93,58,6,55,0,1,0,4,0,1,2,3,1,1,1,0,0
"3784",44855,462,"4620700.01-1182",4620700.01,-73.6268194442258,45.6999529331018,12,0,2,4000,9,9,1,2,1,"4620700.01-1182-2815","AGEGRP-9-Inf",5,0,22.643,386,919,6,3,2,2,27.6045606130243,0.349236641221374,2,0,0,1,1,1,-1,-0.400000005960464,93,41,3,0,0,0,0,4,0,0,3,3,3,1,3,1,0
"3785",84901,462,"4620700.01-1183",4620700.01,-73.626524263949,45.6981679864461,11,0,2,0,9,9,1,2,2,"4620700.01-1183-2816","AGEGRP-9-Inf",50,0,30.811,2097,6152,6,3,2,1,24.5317280639431,0.594594594594595,2,NA,1,0,2,2,1,1.20000004768372,93,53,3,40,0,1,0,4,0,0,0,0,0,NA,0,0,0
"3786",84901,462,"4620700.01-1183",4620700.01,-73.626524263949,45.6981679864461,9,2,2,91358,2,2,1,2,1,"4620700.01-1183-2817","AGEGRP-9-Inf",64,0,33.679,750,1745,6,4,2,1,21.8939994445383,0.604554865424431,1,0,0,0,2,3,1,1.39999997615814,93,59,7,67,33,3,1,4,0,1,2,3,3,0,2,2,0
"3787",118328,462,"4620700.01-1184",4620700.01,-73.6220033694912,45.6986467253468,9,5,2,7000,2,1,1,88,2,"4620700.01-1184-2819","AGEGRP-9-Inf",9,1,48.5,285,706,6,4,2,2,14.6774157067357,0.660808435852373,2,0,0,0,0,2,1,0.600000023841858,93,33,4,77,17,3,0,4,0,3,0,3,2,0,2,0,0
"3788",118328,462,"4620700.01-1184",4620700.01,-73.6220033694912,45.6986467253468,10,3,2,6000,2,1,1,88,1,"4620700.01-1184-2820","AGEGRP-9-Inf",18,0,25.873,1696,4212,6,3,2,4,22.8787632972573,0.440350877192982,1,0,0,0,2,1,-2,-0.400000005960464,93,58,4,52,0,1,0,4,1,2,0,3,3,0,1,2,1
"3789",62111,462,"4620700.01-1185",4620700.01,-73.6289172310198,45.69657206045,12,3,2,7000,2,1,1,2,1,"4620700.01-1185-2823","AGEGRP-9-Inf",17,0,29.426,1674,4149,6,3,2,2,22.3894357948424,0.588342440801457,1,0,0,1,1,2,-2,0,77,42,5,0,0,0,0,4,0,1,2,3,2,1.73205077648163,2,1,0
"3790",71950,462,"4620700.01-1187",4620700.01,-73.620551585536,45.6941033588743,11,5,2,3000,6,9,1,2,2,"4620700.01-1187-2830","AGEGRP-9-Inf",30,0,23.81,4,10,6,1,2,1,24.155100820491,0.549382716049383,3,0,0,1,0,4,2,1.20000004768372,60,20,3,0,0,0,1,4,1,0,2,3,2,0,0,0,0
"3791",71950,462,"4620700.01-1187",4620700.01,-73.620551585536,45.6941033588743,10,5,2,6000,6,9,1,2,1,"4620700.01-1187-2831","AGEGRP-9-Inf",85,1,43.243,269,655,6,3,2,1,10.4037676084449,0.460199004975124,2,0,1,1,2,3,-1,1,77,37,3,0,0,0,1,4,0,0,3,3,3,0,2,1,0
"3792",119527,462,"4620700.01-1189",4620700.01,-73.6289505332347,45.6949154346114,9,5,2,27000,2,1,1,2,2,"4620700.01-1189-2836","AGEGRP-9-Inf",18,0,25.873,951,2220,6,1,2,2,22.8787632972573,0.440350877192982,2,1,2,1,0,2,1,0.400000005960464,67,33,3,34,0,1,0,4,0,1,2,3,2,0.577350258827209,1,1,0
"3793",13704,462,"4620700.01-1190",4620700.01,-73.6254052376681,45.6933895367014,12,0,2,2000,9,9,1,9,2,"4620700.01-1190-2839","AGEGRP-9-Inf",47,0,30.811,1140,2698,6,3,2,1,24.5317280639431,0.594594594594595,2,1,0,1,2,5,1,-0.800000011920929,93,59,9,93,59,6,0,4,1,2,0,3,1,1,3,0,0
"3794",13704,462,"4620700.01-1190",4620700.01,-73.6254052376681,45.6933895367014,12,4,2,10000,2,1,1,2,1,"4620700.01-1190-2840","AGEGRP-9-Inf",11,2,51.923,2663,13386,6,6,2,5,14.8352338038267,0.452768729641694,0,1,1,0,2,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,NA,0,0,0
"3795",14204,462,"4620700.01-1192",4620700.01,-73.6288360764581,45.7034495333093,11,0,3,1,9,9,5,9,2,"4620700.01-1192-2845","AGEGRP-9-Inf",5,1,37.209,1455,3522,6,2,1,1,21.4028465360353,0.385466034755134,1,0,0,1,3,4,1,1,68,28,4,52,0,1,0,4,0,0,3,3,1,0,1,1,0
"3796",14204,462,"4620700.01-1192",4620700.01,-73.6288360764581,45.7034495333093,9,5,3,2000,6,9,5,2,1,"4620700.01-1192-2846","AGEGRP-9-Inf",52,2,109.742,1677,4152,6,4,2,4,15.7225410401526,0.91604938271605,3,1,1,0,3,5,2,2,93,53,8,60,0,1,1,4,0,0,3,3,2,0,3,0,0
"3797",62826,462,"4620700.01-1193",4620700.01,-73.6289638488896,45.7027375868652,88,0,1,0,9,9,8,9,2,"4620700.01-1193-2848","AGEGRP-9-Inf",88,0,32.083,1021,2429,6,6,2,1,17.363828163113,0.463958060288336,2,0,0,0,4,3,2,1.20000004768372,67,12,2,0,0,0,0,4,0,2,0,3,3,0,3,1,0
"3798",62826,462,"4620700.01-1193",4620700.01,-73.6289638488896,45.7027375868652,88,4,1,0,6,9,8,6,2,"4620700.01-1193-2849","AGEGRP-9-Inf",59,1,35.319,551,1250,6,1,1,1,19.7714727853169,0.477495107632094,3,1,0,1,2,3,2,1.39999997615814,67,33,3,67,0,1,1,4,1,0,0,1,1,NA,1,0,0
"3799",62826,462,"4620700.01-1193",4620700.01,-73.6289638488896,45.7027375868652,88,0,1,0,9,9,8,2,2,"4620700.01-1193-2850","AGEGRP-9-Inf",21,1,37.5,1927,4808,6,6,2,5,18.4288217266024,0.644094488188976,2,0,0,0,2,2,2,2,93,33,4,68,0,1,1,4,0,1,2,3,3,0.577350258827209,1,0,0
"3800",62826,462,"4620700.01-1193",4620700.01,-73.6289638488896,45.7027375868652,88,0,1,0,9,9,8,6,2,"4620700.01-1193-2851","AGEGRP-9-Inf",57,0,32.963,411,974,6,4,2,5,16.6114690468273,0.445378151260504,1,0,0,0,1,1,-1,0.400000005960464,55,15,3,55,15,2,0,4,0,0,3,3,1,0.70710676908493,0,1,0
"3801",62826,462,"4620700.01-1193",4620700.01,-73.6289638488896,45.7027375868652,88,0,1,0,9,9,8,2,2,"4620700.01-1193-2852","AGEGRP-9-Inf",40,0,22.442,109,277,6,6,1,1,25.8165922288922,0.8268156424581,0,1,2,0,0,1,-2,-0.400000005960464,93,33,4,68,0,1,0,4,0,0,3,3,0,0,2,0,0
"3802",62826,462,"4620700.01-1193",4620700.01,-73.6289638488896,45.7027375868652,88,0,3,0,9,9,8,9,2,"4620700.01-1193-2853","AGEGRP-9-Inf",27,0,28.333,1831,4557,6,1,2,2,19.1127352927082,0.780701754385965,2,0,0,1,0,2,-1,-0.400000005960464,93,53,5,93,0,1,1,4,0,0,3,3,3,0.577350258827209,3,0,0
"3803",62826,462,"4620700.01-1193",4620700.01,-73.6289638488896,45.7027375868652,88,0,1,0,9,9,8,9,2,"4620700.01-1193-2854","AGEGRP-9-Inf",40,0,18.065,340,838,6,3,1,3,23.2735145764892,0.644654088050314,1,0,0,1,1,2,-1,-0.200000002980232,60,26,6,35,1,2,0,4,0,3,0,3,2,0.577350258827209,1,2,0
"3804",83981,462,"4620700.01-1194",4620700.01,-73.6226834646018,45.6995267908123,12,0,2,2000,9,9,1,2,2,"4620700.01-1194-2855","AGEGRP-9-Inf",48,0,29.806,465,1081,6,1,2,2,22.4725456691761,0.850843060959792,3,0,0,1,0,3,1,0.800000011920929,93,53,6,0,0,0,1,4,0,0,3,3,3,0.577350258827209,0,0,0
"3805",83981,462,"4620700.01-1194",4620700.01,-73.6226834646018,45.6995267908123,12,0,2,1000,9,9,1,2,1,"4620700.01-1194-2856","AGEGRP-9-Inf",23,0,24.028,1007,2366,6,2,1,2,19.6971024795304,0.649647887323944,1,0,0,1,0,2,-1,-1,60,0,1,0,0,0,1,4,0,0,3,3,0,0,2,0,0
"3806",82564,462,"4620700.01-1196",4620700.01,-73.6270326021613,45.6987900404545,11,0,3,7000,9,9,5,3,2,"4620700.01-1196-2859","AGEGRP-9-Inf",143,1,38.161,2425,10270,16,5,1,5,5.31777187367022,0.434272300469484,1,0,0,0,2,3,-1,0.600000023841858,93,58,6,93,58,5,0,4,0,0,0,0,0,NA,0,0,0
"3807",82564,462,"4620700.01-1196",4620700.01,-73.6270326021613,45.6987900404545,11,5,3,6000,2,1,5,3,1,"4620700.01-1196-2860","AGEGRP-9-Inf",26,0,26.667,1671,4139,6,1,2,2,20.0635235147395,0.742081447963801,3,0,0,1,0,1,0,-0.200000002980232,77,43,5,0,0,0,0,4,0,0,3,3,2,0.577350258827209,3,2,0
"3808",75856,462,"4620700.01-1198",4620700.01,-73.6260697995273,45.6963547013115,9,5,3,1,2,1,3,2,2,"4620700.01-1198-2864","AGEGRP-9-Inf",109,1,43.824,2556,11641,16,5,2,5,12.7741866579166,0.623762376237624,0,0,0,0,1,1,-1,0.200000002980232,0,0,0,0,0,0,0,4,0,0,0,0,0,NA,0,0,0
"3809",75856,462,"4620700.01-1198",4620700.01,-73.6260697995273,45.6963547013115,10,4,3,17000,6,9,3,2,1,"4620700.01-1198-2865","AGEGRP-9-Inf",8,1,34.329,2482,10869,6,5,2,5,17.3167015169766,0.541617819460727,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,NA,0,0,0
"3810",111037,462,"4620700.01-1199",4620700.01,-73.6332451268206,45.6940003074902,11,0,2,212293,9,9,1,9,2,"4620700.01-1199-2866","AGEGRP-9-Inf",114,2,56.111,938,2192,16,3,1,1,6.28109866443396,0.59330985915493,3,0,0,1,3,5,1,0.600000023841858,93,53,3,0,0,0,1,4,1,0,2,3,3,1.5275251865387,0,0,0
"3811",111037,462,"4620700.01-1199",4620700.01,-73.6332451268206,45.6940003074902,11,0,2,6000,9,9,1,9,1,"4620700.01-1199-2867","AGEGRP-9-Inf",45,2,73.636,2275,7959,6,4,2,1,14.9954689218609,0.818466353677621,3,1,0,0,1,4,1,0.800000011920929,93,0,1,0,0,0,1,4,1,1,0,2,1,0,2,0,0
