"","workplace_id","stcotr","employees","placed","wkb_geometry"
"19778",121559488,10001041400,30,43,"0101000020E61000004419AA622AE252C07250C24CDB934340"
"19779",121560791,10001041701,5,5,"0101000020E6100000A2258FA7E5E252C03F3A75E5B38C4340"
"19780",121567705,10001041701,2,2,"0101000020E6100000A59E05A1BCE352C0060E68E90A8C4340"
"19781",121568349,10001041701,60,58,"0101000020E610000098C3EE3B86E352C0FBE8D495CF8C4340"
"19782",375256344,10001041701,140,135,"0101000020E610000069ACFD9DEDE252C01F4B1FBAA08C4340"
"19783",400210632,10001041701,1,1,"0101000020E61000003DD4B66114E452C0267156444D8C4340"
"19784",400728822,10001041701,3,3,"0101000020E61000000490DAC4C9E352C07FD93D79588C4340"
"19785",423029842,10001041701,4,4,"0101000020E61000009C3237DF88E352C05FEFFE78AF8C4340"
"19786",1833185,10001041702,30,24,"0101000020E610000004CAA65CE1E252C036069D103A8C4340"
"19787",8305765,10001041702,50,39,"0101000020E61000000936AE7FD7E252C0F3E84658548C4340"
"19788",121560429,10001041702,90,71,"0101000020E6100000944DB9C2BBE252C0FFEC478AC88C4340"
"19789",121562565,10001041702,60,47,"0101000020E61000002FA704C424E252C0522AE109BD8C4340"
"19790",257324442,10001041702,10,8,"0101000020E6100000B39597FC4FE252C006D9B27C5D8C4340"
"19791",379527195,10001041702,6,5,"0101000020E61000000936AE7FD7E252C0F3E84658548C4340"
"19792",400316348,10001041702,1,1,"0101000020E61000007041B62C5FE252C0FFEC478AC88C4340"
"19793",357405513,10001041801,1,1,"0101000020E6100000C8B1F50CE1E352C041649126DE994340"
"19794",367427457,10001041801,10,10,"0101000020E6100000BBD408FD4CE452C0F67D3848889A4340"
"19795",176075950,10001041801,3,3,"0101000020E6100000946B0A6476E752C02B2FF99FFC934340"
"19796",253497887,10001041801,2,2,"0101000020E610000094347F4C6BE952C0DF516342CC934340"
"19797",314166208,10001041801,2,2,"0101000020E610000010B22C98F8E752C0315C1D00719B4340"
"19798",314366360,10001041801,2,2,"0101000020E61000000D18247D5AE952C0683EE76ED7934340"
"19799",222911950,10001041802,5,3,"0101000020E61000003B53E8BCC6E752C05DFA97A4328F4340"
"19800",379530181,10001041802,1,1,"0101000020E61000001590F63FC0E752C076E09C11A58F4340"
"19801",400294045,10001041802,1,1,"0101000020E6100000A0353FFED2E752C08FA850DD5C8E4340"
"19802",423018597,10001041802,1,1,"0101000020E6100000473A03232FE952C00F61FC34EE914340"
"19803",472701234,10001041802,70,30,"0101000020E61000002D78D15790E752C0A8E0F082888E4340"
"19804",269075842,10001041802,2,1,"0101000020E61000009D8026C286E752C02D08E57D1C934340"
"19805",455360180,10001041802,70,30,"0101000020E6100000DF89592F86E652C05B5CE333D9934340"
"19806",2842433,10001041900,20,30,"0101000020E6100000575F5D15A8EF52C0BCE82B48338E4340"
"19807",121581888,10001041900,20,30,"0101000020E6100000FF21FDF675EF52C09AEC9FA701914340"
"19808",217637008,10001041900,12,19,"0101000020E61000004E0AF31E67EC52C03546EBA86A924340"
"19809",306054578,10001041900,1,2,"0101000020E61000000D1CD0D215EF52C04AB3791C068F4340"
"19810",307843300,10001041900,1,2,"0101000020E61000007E8CB96B09EF52C08E3EE603028D4340"
"19811",315001040,10001041900,2,4,"0101000020E61000001DC87A6AF5EC52C00987DEE2E18D4340"
"19812",378775076,10001041900,4,7,"0101000020E61000004D2F3196E9ED52C09A5FCD01828F4340"
"19813",379523004,10001041900,9,14,"0101000020E61000005307793D98EB52C0221CB3EC49924340"
"19814",379526627,10001041900,9,14,"0101000020E6100000485167EE21EE52C07AC2120F288F4340"
"19815",400173932,10001041900,5,8,"0101000020E61000008E942D9276EE52C0D6FECEF6E88D4340"
"19816",400173939,10001041900,2,4,"0101000020E610000064EAAEEC82EF52C0B3614D65518A4340"
"19817",400173986,10001041900,3,5,"0101000020E6100000C51B9947FEEA52C01E6E8786C5904340"
"19818",400174148,10001041900,1,2,"0101000020E6100000802DAF5C6FED52C0E8F4BC1B0B904340"
"19819",400337619,10001041900,1,2,"0101000020E61000000C056C0723E952C08522DDCF29904340"
"19820",400372019,10001041900,1,2,"0101000020E61000007C2AA73D25EA52C0EA5910CAFB904340"
"19821",400745416,10001041900,1,2,"0101000020E6100000454772F90FEC52C0CCCF0D4DD98F4340"
"19822",423037415,10001041900,18,27,"0101000020E61000000DE02D90A0EF52C09BC937DBDC8E4340"
"19823",455358572,10001041900,10,16,"0101000020E61000005307793D98EB52C0221CB3EC49924340"
"19824",455359745,10001041900,4,7,"0101000020E61000001CB28174B1EB52C0DB8B683BA6904340"
"19825",515049245,10001041900,1,2,"0101000020E61000008733BF9A03EA52C0070B2769FE904340"
"19826",515049278,10001041900,2,4,"0101000020E61000009529E620E8ED52C0F7C77BD5CA904340"
"19827",223337700,10001041900,8,13,"0101000020E61000007C9A931799ED52C0E57D1CCD91954340"
"19828",300283710,10001041900,5,8,"0101000020E6100000BA313D6189E952C06C257497C4934340"
"19829",121552095,10001042000,1,1,"0101000020E61000001BD9959691EC52C02502D53F888C4340"
"19830",121572622,10001042000,1,1,"0101000020E6100000D2890453CDEB52C0EB8B84B69C854340"
"19831",225840412,10001042000,2,3,"0101000020E6100000616D8C9DF0E852C0CE6E2D93E18C4340"
"19832",233919604,10001042000,2,3,"0101000020E6100000FE7C5BB054EC52C0C095ECD8088C4340"
"19833",252336763,10001042000,1,1,"0101000020E6100000745DF8C1F9E852C0E17B7F83F68C4340"
"19834",252338488,10001042000,1,1,"0101000020E61000004371C79BFCEE52C086AC6EF59C884340"
"19835",252342605,10001042000,3,4,"0101000020E6100000AFB2B6291EEA52C0B5A338471D854340"
"19836",261977110,10001042000,1,1,"0101000020E61000002DB1321AF9EB52C001FA7DFFE6874340"
"19837",315001115,10001042000,7,8,"0101000020E61000007F68E6C935E852C05F28603B18894340"
"19838",365298710,10001042000,1,1,"0101000020E61000008368AD6873E952C09BE5B2D1398B4340"
"19839",379526981,10001042000,1,1,"0101000020E61000007DB1F7E28BE852C0A5DAA7E331894340"
"19840",379530058,10001042000,3,4,"0101000020E6100000F6EB4E779EE952C0F7B0170AD8824340"
"19841",393665039,10001042000,2,3,"0101000020E6100000F8A41309A6EE52C056D636C5E3844340"
"19842",399577113,10001042000,10,11,"0101000020E6100000702711E15FEC52C0CBD6FA22A1854340"
"19843",400198973,10001042000,1,1,"0101000020E6100000FF91E9D0E9E952C0118FC4CBD3894340"
"19844",400263046,10001042000,1,1,"0101000020E6100000A038807EDFE852C042B3EBDE8A8E4340"
"19845",400288394,10001042000,1,1,"0101000020E61000008638D6C56DEB52C0726E13EE95854340"
"19846",400345122,10001042000,1,1,"0101000020E61000008D9AAF928FE952C0B7B6F0BC54864340"
"19847",400367690,10001042000,1,1,"0101000020E6100000F209D9791BEB52C08E01D9EBDD834340"
"19848",400451141,10001042000,1,1,"0101000020E6100000A1A014ADDCEA52C0B16EBC3B32864340"
"19849",400489904,10001042000,2,3,"0101000020E610000042EA76F695E652C0AD33BE2F2E814340"
"19850",406578344,10001042000,3,4,"0101000020E61000000C90680245EE52C0B4ACFBC742844340"
"19851",455359810,10001042000,20,21,"0101000020E6100000DA53724EECEA52C03352EFA99C864340"
"19852",455360891,10001042000,2,3,"0101000020E6100000616EF7729FEC52C06344A2D0B2844340"
"19853",493545818,10001042000,1,1,"0101000020E6100000130CE71A66EA52C0C18BBE82348B4340"
"19854",493545925,10001042000,1,2,"0101000020E6100000ACCABE2B82E852C07F17B6662B894340"
"19855",493574313,10001042000,4,5,"0101000020E61000007E6FD39FFDE652C0F2423A3C84834340"
"19856",515033306,10001042000,2,3,"0101000020E6100000ACCABE2B82E852C07F17B6662B894340"
"19857",121567010,10001042100,3,3,"0101000020E6100000A837A3E6ABE852C0A453573ECB874340"
"19858",239200298,10001042100,1,1,"0101000020E61000003CA2427573E552C0732A1900AA844340"
"19859",252338967,10001042100,2,2,"0101000020E6100000AD32535A7FE952C084D72E6D38864340"
"19860",306054297,10001042100,1,1,"0101000020E6100000F60A0BEE07E852C02E7079AC19894340"
"19861",309002137,10001042100,1,1,"0101000020E6100000DBDC989EB0E752C04C55DAE21A894340"
"19862",400174166,10001042100,4,3,"0101000020E6100000BC1FB75F3EE552C002D8800871854340"
"19863",400299346,10001042100,2,2,"0101000020E6100000874F3A9160E752C01D386744698B4340"
"19864",423031236,10001042100,2,2,"0101000020E6100000D4B6611404E852C0B8AD2D3C2F874340"
"19865",121568364,10001042100,1,1,"0101000020E6100000E012807F4AE452C01807978E39894340"
"19866",121568653,10001042100,2,2,"0101000020E6100000A2EE0390DAE352C0B857E6ADBA8A4340"
"19867",121572036,10001042100,7,5,"0101000020E610000041B96DDFA3E352C065A54929E8864340"
"19868",121572077,10001042100,4,3,"0101000020E6100000C408E1D1C6E352C0CC457C2766854340"
"19869",121572119,10001042100,20,15,"0101000020E6100000D7F84CF6CFE352C0C51A2E724F854340"
"19870",121572358,10001042100,8,6,"0101000020E6100000CC0A45BA9FE352C0B88FDC9A74854340"
"19871",121572382,10001042100,1,1,"0101000020E6100000615111A793E352C0AC1C5A643B854340"
"19872",121572531,10001042100,3,3,"0101000020E6100000224F92AE99E452C0DFA9807B9E854340"
"19873",121572689,10001042100,16,12,"0101000020E61000007407B13385E352C0D9AF3BDD79884340"
"19874",222252926,10001042100,1,1,"0101000020E6100000224F92AE99E452C0DFA9807B9E854340"
"19875",223338203,10001042100,30,22,"0101000020E61000004C1938A0A5E352C0FAEC80EB8A8B4340"
"19876",225547397,10001042100,10,8,"0101000020E6100000E76D6C76A4E352C0925D6919A9854340"
"19877",240490516,10001042100,2,2,"0101000020E6100000DB17D00B77E352C0DF701FB935894340"
"19878",252337761,10001042100,1,1,"0101000020E61000000E83F92B64E352C0DA3C0E83F9894340"
"19879",252342423,10001042100,5,4,"0101000020E6100000224F92AE99E452C0DFA9807B9E854340"
"19880",260055579,10001042100,3,3,"0101000020E610000065FCFB8C0BE352C07AC6BE64E38B4340"
"19881",379528102,10001042100,2,2,"0101000020E61000002F3196E997E352C0FBAC32535A874340"
"19882",399381458,10001042100,7,5,"0101000020E6100000615111A793E352C0782634492C894340"
"19883",400174240,10001042100,6,5,"0101000020E6100000615111A793E352C0782634492C894340"
"19884",400319248,10001042100,4,3,"0101000020E61000002043C70E2AE452C0F9A23D5E48854340"
"19885",423004845,10001042100,10,8,"0101000020E6100000614F3BFC35E452C009E23C9CC08A4340"
"19886",423043264,10001042100,4,3,"0101000020E61000000BB6114F76E352C0581AF8510D894340"
"19887",455361105,10001042100,10,8,"0101000020E61000008A558330B7E352C072C0AE264F854340"
"19888",472696020,10001042100,2,2,"0101000020E61000004240BE840AE352C0202922C32A8C4340"
"19889",493591663,10001042100,7,5,"0101000020E6100000615111A793E352C0782634492C894340"
"19890",515022796,10001042100,1,1,"0101000020E6100000E25AED612FE352C0F44D9A06458B4340"
"19891",121588495,10001042201,4,6,"0101000020E610000053EA92718CE252C0705CC64D0D884340"
"19892",121588578,10001042201,4,6,"0101000020E6100000DB4C857824E252C09C4F1DAB94884340"
"19893",121615587,10001042201,1,2,"0101000020E61000004F7974232CE252C05C1FD61BB5884340"
"19894",215271024,10001042201,1,2,"0101000020E610000013D55B035BE352C067D13B1570894340"
"19895",215472655,10001042201,1,2,"0101000020E6100000D1B2EE1F0BE252C04D2EC6C03A884340"
"19896",249930421,10001042201,2,3,"0101000020E61000001A1A4F0471E152C08F6CAE9AE7864340"
"19897",269240347,10001042201,1,2,"0101000020E6100000DB4C857824E252C09C4F1DAB94884340"
"19898",304069453,10001042201,4,6,"0101000020E6100000DB17D00B77E252C0410E4A9869894340"
"19899",309001758,10001042201,1,2,"0101000020E6100000D367075C57E252C000529B38B98B4340"
"19900",358947539,10001042201,1,2,"0101000020E6100000956588635DE352C085B1852007894340"
"19901",399318898,10001042201,1,2,"0101000020E6100000A164726A67E352C0B9C5FCDCD0884340"
"19902",400174016,10001042201,1,2,"0101000020E6100000C4EDD0B018E252C013D21A834E884340"
"19903",400174190,10001042201,2,3,"0101000020E6100000C7D79E5912E252C0506D7022FA894340"
"19904",400174217,10001042201,2,3,"0101000020E61000001900AAB871E352C03DD4B66114884340"
"19905",400288356,10001042201,1,2,"0101000020E610000071C6302768E252C0BCB1A03028874340"
"19906",400288398,10001042201,1,2,"0101000020E6100000BD0166BE83E252C0132A38BC208C4340"
"19907",400299066,10001042201,2,3,"0101000020E610000010B3976DA7E252C04DD7135D17884340"
"19908",406578351,10001042201,4,6,"0101000020E61000007407B13385E352C0CBD765F84F874340"
"19909",493578645,10001042201,2,3,"0101000020E6100000F5D6C05609E352C087A3AB74778B4340"
"19910",515056927,10001042201,1,2,"0101000020E6100000F08975AA7CE252C0CC07043A93884340"
"19911",121573828,10001042202,6,10,"0101000020E6100000D0D38041D2DE52C0D4B837BF61844340"
"19912",121574180,10001042202,4,7,"0101000020E6100000E3FF8EA850DD52C085EFFD0DDA854340"
"19913",121574321,10001042202,1,2,"0101000020E6100000C5E2378595DD52C04A29E8F692864340"
"19914",225840180,10001042202,2,4,"0101000020E6100000075E2D7766DD52C0ED2B0FD253864340"
"19915",237392998,10001042202,1,2,"0101000020E61000009207228B34E252C046240A2DEB844340"
"19916",252339635,10001042202,1,2,"0101000020E61000002E1A321EA5DF52C04AEF1B5F7B864340"
"19917",309956373,10001042202,4,7,"0101000020E61000002DB29DEFA7DD52C073486AA164864340"
"19918",314363821,10001042202,4,7,"0101000020E61000001CB3EC4960DD52C0E14389963C844340"
"19919",379523392,10001042202,1,2,"0101000020E6100000838769DFDCDE52C0E92B483316874340"
"19920",379524135,10001042202,2,4,"0101000020E6100000EE42739D46DD52C0A27E17B666854340"
"19921",379524671,10001042202,2,4,"0101000020E6100000F72004E44BE052C0AC1C5A643B854340"
"19922",379530355,10001042202,1,2,"0101000020E6100000BD35B05582DE52C0AB22DC6454874340"
"19923",400102916,10001042202,2,4,"0101000020E61000009E7E501729E052C0782AE09EE7834340"
"19924",400174092,10001042202,1,2,"0101000020E610000038D89B1892DF52C0BA9EE8BAF0854340"
"19925",400174194,10001042202,4,7,"0101000020E61000007192E68F69DE52C0A12C7C7DAD854340"
"19926",400211096,10001042202,1,2,"0101000020E61000005A9C31CC09E252C00438BD8BF7834340"
"19927",400221320,10001042202,1,2,"0101000020E6100000B459F5B9DAE252C07920B24813854340"
"19928",400225998,10001042202,1,2,"0101000020E6100000857CD0B359E252C030F65E7CD1844340"
"19929",400307077,10001042202,1,2,"0101000020E6100000598638D6C5E052C0649126DE01864340"
"19930",400319235,10001042202,2,4,"0101000020E6100000E960FD9FC3E052C04F7633A31F874340"
"19931",400332077,10001042202,1,2,"0101000020E6100000A77686A92DE052C02101A3CB9B854340"
"19932",400470458,10001042202,2,4,"0101000020E6100000EF02250516E252C0703E75AC52844340"
"19933",455359851,10001042202,1,2,"0101000020E610000027A25F5B3FDF52C0C7D6338463844340"
"19934",493547079,10001042202,5,9,"0101000020E6100000268FA7E507E152C08429CAA5F1834340"
"19935",493548978,10001042202,6,10,"0101000020E6100000075E2D7766DD52C0ED2B0FD253864340"
"19936",493553598,10001042202,2,4,"0101000020E6100000363CBD5296E152C0BC5983F755834340"
"19937",400289982,10001042400,3,6,"0101000020E61000003602F1BA7ED852C09FAC18AE0E7E4340"
"19938",400433735,10001042400,1,2,"0101000020E610000066F7E461A1D952C0268FA7E5077E4340"
"19939",455358671,10001042400,12,25,"0101000020E6100000B48EAA2688D952C04F24986A66874340"
"19940",455361030,10001042400,10,21,"0101000020E6100000BAD91F28B7DB52C02C802903077C4340"
"19941",493581086,10001042400,1,2,"0101000020E61000002EC72B103DDB52C0278925E5EE794340"
"19942",515044501,10001042400,1,2,"0101000020E6100000793E03EACDD952C0429946938B874340"
"19943",515063543,10001042400,2,5,"0101000020E610000054C6BFCFB8DA52C0D099B4A9BA794340"
"19944",541619649,10001042400,57,115,"0101000020E6100000765089EB18DC52C07D923B6C227F4340"
"19945",570177519,10001042400,21,43,"0101000020E61000006EDFA3FE7ADB52C08787307E1A7B4340"
"19946",572020329,10001042400,3,6,"0101000020E6100000F6436CB070DA52C0397F130A117E4340"
"19947",572022580,10001042400,3,6,"0101000020E61000002FE1D05B3CD952C0821ABE8575814340"
"19948",597617653,10001042400,3,6,"0101000020E610000021E527D53EDB52C0EFCB99ED0A794340"
"19949",647528397,10001042400,20,41,"0101000020E61000006EDFA3FE7ADB52C08787307E1A7B4340"
"19950",647531045,10001042400,1,2,"0101000020E6100000C0EB33677DD952C0FA25E2ADF3874340"
"19951",654889153,10001042400,1,2,"0101000020E610000003931B45D6DB52C09109F835927C4340"
"19952",659009617,10001042400,2,5,"0101000020E61000008C2E6F0ED7D952C0060FD3BEB97D4340"
"19953",672350311,10001042400,2,5,"0101000020E6100000E12538F581D952C05B23827170874340"
"19954",121573810,10001042400,1,2,"0101000020E61000003E5E488787DC52C0FE4465C39A7E4340"
"19955",121573844,10001042400,3,7,"0101000020E6100000338D261763DD52C0292158552F834340"
"19956",121573869,10001042400,3,6,"0101000020E610000061DEE34C13DD52C03E03EACDA8854340"
"19957",400205104,10001042400,10,20,"0101000020E610000061DEE34C13DD52C03E03EACDA8854340"
"19958",400837506,10001042400,4,8,"0101000020E610000086E7A56263DD52C0C6FD47A643834340"
"19959",697049815,10001042400,8,16,"0101000020E610000021E527D53EDB52C0EFCB99ED0A794340"
"19960",400174061,10001042500,1,2,"0101000020E61000004C16F71F99D952C0C503CAA65C774340"
"19961",400375306,10001042500,2,3,"0101000020E6100000745E6397A8DA52C03F1C2444F9764340"
"19962",400751187,10001042500,24,24,"0101000020E6100000E6779ACC78DA52C038D906EE40774340"
"19963",423037365,10001042500,1,2,"0101000020E610000008043A9336DB52C0DEAF027CB7774340"
"19964",455361766,10001042500,3,3,"0101000020E6100000F5BEF1B567DA52C0C8EBC1A4F8764340"
"19965",515062198,10001042500,9,9,"0101000020E6100000F418E59997DB52C06CED7DAA0A774340"
"19966",515063337,10001042500,25,26,"0101000020E6100000745E6397A8DA52C03F1C2444F9764340"
"19967",541621652,10001042500,7,7,"0101000020E6100000745E6397A8DA52C03F1C2444F9764340"
"19968",548277516,10001042500,1,2,"0101000020E6100000F052EA9271DA52C0DFDFA0BDFA764340"
"19969",572016244,10001042500,4,5,"0101000020E6100000745E6397A8DA52C03F1C2444F9764340"
"19970",597615905,10001042500,15,16,"0101000020E61000000917F2086EDB52C03735D07CCE774340"
"19971",610314288,10001042500,30,31,"0101000020E6100000745E6397A8DA52C03F1C2444F9764340"
"19972",619080336,10001042500,5,6,"0101000020E6100000C72AA5677ADB52C059A65F22DE764340"
"19973",620139857,10001042500,62,63,"0101000020E610000043CA4FAA7DDB52C005C078060D774340"
"19974",647528157,10001042500,3,4,"0101000020E6100000990E9D9E77DB52C065A54929E8764340"
"19975",647531102,10001042500,3,4,"0101000020E61000001B8524B37ADB52C002BC051214774340"
"19976",647532142,10001042500,2,3,"0101000020E6100000745E6397A8DA52C03F1C2444F9764340"
"19977",652452541,10001042500,1,2,"0101000020E61000001B8524B37ADB52C002BC051214774340"
"19978",816220164,10001042500,26,27,"0101000020E61000001D0247020DDB52C0DC662AC423754340"
"19979",890638679,10001042500,8,8,"0101000020E6100000048E041A6CDB52C036785F950B754340"
"19980",890639057,10001042500,35,36,"0101000020E610000090F9804067DB52C02F4D11E0F4744340"
"19981",890639883,10001042500,22,22,"0101000020E6100000BC95253ACBDB52C097C80567F0754340"
"19982",890639909,10001042500,7,8,"0101000020E61000003049658A39DB52C01AA6B6D441764340"
"19983",890640469,10001042500,22,22,"0101000020E6100000965CC5E237DC52C05532005471754340"
"19984",890641871,10001042500,1,2,"0101000020E6100000EBFEB1101DDC52C0CC0C1B65FD744340"
"19985",898291836,10001042500,9,9,"0101000020E6100000596ABDDF68DB52C009E1D1C611754340"
"19986",909465320,10001042500,2,3,"0101000020E610000003ECA35357DB52C098A1F14410754340"
"19987",909466419,10001042500,3,4,"0101000020E610000013F241CF66DB52C009A7052FFA744340"
"19988",909467177,10001042500,12,13,"0101000020E6100000A8531EDD08DB52C027BD6F7CED754340"
"19989",909467193,10001042500,5,6,"0101000020E610000028D192C7D3DA52C0882EA86F99754340"
"19990",909467953,10001042500,2,3,"0101000020E610000006B98B3045DA52C0E0490B9755764340"
"19991",909469942,10001042500,15,16,"0101000020E610000080F3E2C457DB52C072FBE59315754340"
"19992",909470429,10001042500,2,3,"0101000020E6100000965CC5E237DC52C05532005471754340"
"19993",936014927,10001042500,6,6,"0101000020E6100000664CC11A67DB52C01FA1664815754340"
"19994",962660536,10001042500,1,2,"0101000020E6100000C3F0113125DB52C06DA983BC1E764340"
"19995",966218935,10001042500,1,2,"0101000020E610000043739D465ADB52C0A379008BFC744340"
"19996",966219024,10001042500,3,4,"0101000020E610000095B54DF1B8DB52C0693524EEB1744340"
"19997",966219040,10001042500,3,3,"0101000020E6100000931804560EDB52C06A317898F6754340"
"19998",987429321,10001042500,1,2,"0101000020E6100000D06394675EDB52C054FD4AE7C3754340"
"19999",988897344,10001042500,20,20,"0101000020E6100000C66B5ED559DB52C082FE428F18754340"
"20000",678083296,10001042500,32,33,"0101000020E61000007A354069A8DB52C0F25B74B2D4764340"
"20001",686984253,10001042500,17,18,"0101000020E61000009FE925C632DA52C0A5F78DAF3D774340"
"20002",689294825,10001042500,2,3,"0101000020E61000001B8524B37ADB52C002BC051214774340"
"20003",121593537,10001042500,4,5,"0101000020E6100000DA0418963FDB52C072FBE59315754340"
"20004",121593743,10001042500,5,6,"0101000020E6100000E9B81AD995DB52C08FC4CBD3B9764340"
"20005",203881743,10001042500,15,16,"0101000020E6100000E52A16BF29DC52C00820B58993754340"
"20006",204623946,10001042500,2,3,"0101000020E610000095B54DF1B8DB52C0693524EEB1744340"
"20007",222252769,10001042500,6,7,"0101000020E6100000A0FA07910CDB52C0FA25E2ADF3754340"
"20008",223331554,10001042500,2,3,"0101000020E61000009468C9E369DB52C0CC0C1B65FD744340"
"20009",223333501,10001042500,1,2,"0101000020E610000085EE92382BDC52C021E4BCFF8F754340"
"20010",224259077,10001042500,2,3,"0101000020E6100000C16ED8B628DB52C04012F6ED24764340"
"20011",230165771,10001042500,5,6,"0101000020E610000013F241CF66DB52C09276A38FF9744340"
"20012",232037713,10001042500,1,2,"0101000020E61000002367614F3BDB52C015E0BBCD1B754340"
"20013",232350207,10001042500,1,2,"0101000020E610000095B54DF1B8DB52C0693524EEB1744340"
"20014",244324372,10001042500,4,5,"0101000020E610000010AFEB17ECDB52C09A5DF75624764340"
"20015",250077534,10001042500,4,5,"0101000020E6100000AC1919E42EDC52C0624ED02687754340"
"20016",252337456,10001042500,1,2,"0101000020E61000008195438B6CDB52C0622CD32F11754340"
"20017",252341706,10001042500,11,12,"0101000020E610000066BE839F38DC52C06214048F6F754340"
"20018",252341722,10001042500,36,37,"0101000020E610000009DD257156DB52C0CDCD37A27B764340"
"20019",255053019,10001042500,2,3,"0101000020E610000095B54DF1B8DB52C0693524EEB1744340"
"20020",269075453,10001042500,1,2,"0101000020E6100000849CF7FF71DB52C0ADA415DF50764340"
"20021",269075479,10001042500,1,1,"0101000020E61000004E5FCFD72CDC52C0E84D452A8C754340"
"20022",300284221,10001042500,10,10,"0101000020E610000074982F2FC0DA52C008C9022670754340"
"20023",302041652,10001042500,7,7,"0101000020E61000009468C9E369DB52C0D3156C239E764340"
"20024",302041934,10001042500,5,6,"0101000020E61000000454388254DB52C01C5DA5BBEB744340"
"20025",307843276,10001042500,10,11,"0101000020E6100000062D246074DB52C022A64412BD764340"
"20026",309002863,10001042500,6,6,"0101000020E61000006840BD1935DC52C07BF5F1D077754340"
"20027",309003002,10001042500,5,6,"0101000020E6100000B9A6406667DB52C08F899466F3744340"
"20028",312987977,10001042500,7,7,"0101000020E6100000ACC43C2B69DB52C0E3E313B2F3744340"
"20029",314165861,10001042500,5,6,"0101000020E61000002330D63730DC52C0AB96749483754340"
"20030",314364308,10001042500,60,60,"0101000020E6100000A4DFBE0E9CDA52C041BB438A01764340"
"20031",355130121,10001042500,3,3,"0101000020E6100000E06932E36DDB52C0226C787AA5764340"
"20032",355672577,10001042500,2,3,"0101000020E6100000B9A6406667DB52C043209738F2744340"
"20033",355769522,10001042500,40,40,"0101000020E61000006A882AFC19DB52C0AFB2B6291E754340"
"20034",356722918,10001042500,25,26,"0101000020E6100000C59272F739DC52C0CF328B506C754340"
"20035",379528284,10001042500,6,7,"0101000020E6100000DFA3FE7A85DB52C009C4EBFA05754340"
"20036",388103772,10001042500,5,6,"0101000020E6100000D865F84F37DB52C00FEF39B01C754340"
"20037",391207149,10001042500,5,6,"0101000020E6100000849CF7FF71DB52C0ADA415DF50764340"
"20038",393639430,10001042500,1,2,"0101000020E6100000849CF7FF71DB52C0ADA415DF50764340"
"20039",400210635,10001042500,3,4,"0101000020E6100000EC2E505260DB52C064CC5D4BC8754340"
"20040",400287254,10001042500,2,3,"0101000020E61000009F5BE84A04DC52C0E9482EFF21754340"
"20041",400491087,10001042500,1,1,"0101000020E610000045B9347EE1DB52C007CE1951DA754340"
"20042",400654696,10001042500,2,3,"0101000020E6100000BE89213999DB52C03DF19C2D20764340"
"20043",400655141,10001042500,4,5,"0101000020E61000001EC18D942DDC52C0F52F49658A754340"
"20044",400843561,10001042500,8,9,"0101000020E610000013F241CF66DB52C09276A38FF9744340"
"20045",423032275,10001042500,2,3,"0101000020E6100000048E041A6CDB52C036785F950B754340"
"20046",423036789,10001042500,10,11,"0101000020E6100000048E041A6CDB52C036785F950B754340"
"20047",423037225,10001042500,4,5,"0101000020E6100000E7C2482F6ADB52C009A7052FFA744340"
"20048",453558876,10001042500,2,3,"0101000020E61000002B51F69672DB52C059F8FA5A97764340"
"20049",455359406,10001042500,5,6,"0101000020E6100000035E66D828DC52C02BC24D4695754340"
"20050",472704972,10001042500,13,14,"0101000020E610000009C556D0B4DB52C039F1D58EE2744340"
"20051",472707348,10001042500,5,6,"0101000020E6100000849CF7FF71DB52C0ADA415DF50764340"
"20052",472707421,10001042500,4,5,"0101000020E6100000560C570740DB52C04C55DAE21A754340"
"20053",472707454,10001042500,2,3,"0101000020E6100000F778211D1EDB52C0C7D79E5912764340"
"20054",472707603,10001042500,2,2,"0101000020E610000089997D1EA3DB52C0828FC18A53754340"
"20055",472707900,10001042500,2,3,"0101000020E61000002E3BC43F6CDB52C0622CD32F11754340"
"20056",472708270,10001042500,3,3,"0101000020E610000013F241CF66DB52C009A7052FFA744340"
"20057",472708312,10001042500,4,5,"0101000020E6100000C66B5ED559DB52C082FE428F18754340"
"20058",472714153,10001042500,1,1,"0101000020E6100000931804560EDB52C06A317898F6754340"
"20059",493545248,10001042500,20,21,"0101000020E6100000A4A833F790DB52C0F65FE7A6CD744340"
"20060",493546071,10001042500,1,1,"0101000020E6100000F1D7648D7ADB52C0CF4A5AF10D754340"
"20061",493575468,10001042500,15,15,"0101000020E6100000B0E8D66B7ADA52C0DA756F4562764340"
"20062",511981441,10001042500,2,2,"0101000020E6100000555051F52BDC52C02EC6C03A8E754340"
"20063",515062255,10001042500,1,1,"0101000020E6100000B89388F02FDB52C0C30DF8FC30764340"
"20064",515062701,10001042500,6,6,"0101000020E6100000E9B81AD995DB52C08FC4CBD3B9764340"
"20065",515062784,10001042500,15,16,"0101000020E6100000F982161230DC52C05C3B511212754340"
"20066",515062842,10001042500,2,3,"0101000020E6100000C6FA062637DC52C0F5F57CCD72754340"
"20067",515063451,10001042500,12,13,"0101000020E6100000349D9D0C8EDA52C074D4D17135764340"
"20068",515063501,10001042500,2,3,"0101000020E610000009DD257156DB52C0CDCD37A27B764340"
"20069",515063550,10001042500,2,3,"0101000020E6100000999F1B9AB2DB52C07BBB253960754340"
